ubigeo_reniec;ubigeo_inei;Departamento;Provincia;Distrito;Edad_Anio;Sexo;Cantidad
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;75-79;M;44
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;70-74;F;52
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;70-74;M;69
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;6;F;76
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;6;M;73
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;65-69;F;102
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;65-69;M;89
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;60-64;F;105
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;60-64;M;117
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;5;F;73
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;5;M;72
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;55-59;F;111
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;55-59;M;126
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;50-54;F;136
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;50-54;M;139
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;4;F;65
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;4;M;75
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;45-49;F;168
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;45-49;M;172
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;40-44;F;226
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;40-44;M;224
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;3;F;64
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;3;M;74
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;35-39;F;229
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;35-39;M;229
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;30-34;F;315
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;30-34;M;312
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;2;F;70
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;2;M;68
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;25-29;F;250
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;25-29;M;296
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;20-24;F;211
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;20-24;M;258
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;1;F;69
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;1;M;68
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;19;F;55
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;19;M;53
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;18;F;50
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;18;M;68
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;17;F;74
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;17;M;52
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;16;F;76
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;16;M;59
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;15;F;76
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;15;M;69
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;14;F;90
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;14;M;65
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;13;F;91
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;13;M;73
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;12;F;79
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;12;M;91
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;11;F;95
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;11;M;74
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;10;F;83
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;10;M;82
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;0;F;61
060308;060308;CAJAMARCA;CELENDIN;OXAMARCA;0;M;78
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;9;F;109
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;9;M;103
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;8;F;102
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;8;M;93
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;80  +;F;40
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;80  +;M;66
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;7;F;89
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;7;M;90
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;75-79;F;60
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;75-79;M;73
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;70-74;F;118
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;70-74;M;99
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;6;F;81
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;6;M;84
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;65-69;F;134
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;65-69;M;168
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;60-64;F;154
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;60-64;M;173
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;5;F;90
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;5;M;64
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;55-59;F;187
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;55-59;M;216
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;50-54;F;248
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;50-54;M;226
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;4;F;83
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;4;M;62
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;45-49;F;243
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;45-49;M;321
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;40-44;F;330
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;40-44;M;373
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;3;F;83
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;3;M;64
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;35-39;F;362
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;35-39;M;404
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;30-34;F;358
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;30-34;M;408
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;2;F;86
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;2;M;68
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;25-29;F;269
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;25-29;M;393
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;20-24;F;291
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;20-24;M;409
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;1;F;86
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;1;M;83
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;19;F;81
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;19;M;78
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;18;F;77
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;18;M;90
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;17;F;83
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;17;M;94
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;16;F;97
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;16;M;97
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;15;F;108
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;15;M;106
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;14;F;125
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;14;M;106
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;13;F;102
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;13;M;151
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;12;F;142
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;12;M;120
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;11;F;126
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;11;M;125
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;10;F;91
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;10;M;140
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;0;F;114
060309;060309;CAJAMARCA;CELENDIN;SOROCHUCO;0;M;80
060310;060310;CAJAMARCA;CELENDIN;SUCRE;9;F;69
060310;060310;CAJAMARCA;CELENDIN;SUCRE;9;M;64
060310;060310;CAJAMARCA;CELENDIN;SUCRE;8;F;69
060310;060310;CAJAMARCA;CELENDIN;SUCRE;8;M;67
060310;060310;CAJAMARCA;CELENDIN;SUCRE;80  +;F;34
060310;060310;CAJAMARCA;CELENDIN;SUCRE;80  +;M;51
060310;060310;CAJAMARCA;CELENDIN;SUCRE;7;F;68
060310;060310;CAJAMARCA;CELENDIN;SUCRE;7;M;67
060310;060310;CAJAMARCA;CELENDIN;SUCRE;75-79;F;39
060310;060310;CAJAMARCA;CELENDIN;SUCRE;75-79;M;56
060310;060310;CAJAMARCA;CELENDIN;SUCRE;70-74;F;59
060310;060310;CAJAMARCA;CELENDIN;SUCRE;70-74;M;65
060310;060310;CAJAMARCA;CELENDIN;SUCRE;6;F;59
060310;060310;CAJAMARCA;CELENDIN;SUCRE;6;M;75
060310;060310;CAJAMARCA;CELENDIN;SUCRE;65-69;F;92
060310;060310;CAJAMARCA;CELENDIN;SUCRE;65-69;M;98
060310;060310;CAJAMARCA;CELENDIN;SUCRE;60-64;F;88
060310;060310;CAJAMARCA;CELENDIN;SUCRE;60-64;M;141
060310;060310;CAJAMARCA;CELENDIN;SUCRE;5;F;65
060310;060310;CAJAMARCA;CELENDIN;SUCRE;5;M;66
060310;060310;CAJAMARCA;CELENDIN;SUCRE;55-59;F;124
060310;060310;CAJAMARCA;CELENDIN;SUCRE;55-59;M;100
060310;060310;CAJAMARCA;CELENDIN;SUCRE;50-54;F;134
060310;060310;CAJAMARCA;CELENDIN;SUCRE;50-54;M;134
060310;060310;CAJAMARCA;CELENDIN;SUCRE;4;F;57
060310;060310;CAJAMARCA;CELENDIN;SUCRE;4;M;71
060310;060310;CAJAMARCA;CELENDIN;SUCRE;45-49;F;191
060310;060310;CAJAMARCA;CELENDIN;SUCRE;45-49;M;191
060310;060310;CAJAMARCA;CELENDIN;SUCRE;40-44;F;180
060310;060310;CAJAMARCA;CELENDIN;SUCRE;40-44;M;198
060310;060310;CAJAMARCA;CELENDIN;SUCRE;3;F;66
060310;060310;CAJAMARCA;CELENDIN;SUCRE;3;M;61
060310;060310;CAJAMARCA;CELENDIN;SUCRE;35-39;F;209
060310;060310;CAJAMARCA;CELENDIN;SUCRE;35-39;M;205
060310;060310;CAJAMARCA;CELENDIN;SUCRE;30-34;F;208
060310;060310;CAJAMARCA;CELENDIN;SUCRE;30-34;M;228
060310;060310;CAJAMARCA;CELENDIN;SUCRE;2;F;64
060310;060310;CAJAMARCA;CELENDIN;SUCRE;2;M;59
060310;060310;CAJAMARCA;CELENDIN;SUCRE;25-29;F;189
060310;060310;CAJAMARCA;CELENDIN;SUCRE;25-29;M;244
060310;060310;CAJAMARCA;CELENDIN;SUCRE;20-24;F;194
060310;060310;CAJAMARCA;CELENDIN;SUCRE;20-24;M;223
060310;060310;CAJAMARCA;CELENDIN;SUCRE;1;F;61
060310;060310;CAJAMARCA;CELENDIN;SUCRE;1;M;57
060310;060310;CAJAMARCA;CELENDIN;SUCRE;19;F;48
060310;060310;CAJAMARCA;CELENDIN;SUCRE;19;M;47
060310;060310;CAJAMARCA;CELENDIN;SUCRE;18;F;59
060310;060310;CAJAMARCA;CELENDIN;SUCRE;18;M;40
060310;060310;CAJAMARCA;CELENDIN;SUCRE;17;F;58
060310;060310;CAJAMARCA;CELENDIN;SUCRE;17;M;47
060310;060310;CAJAMARCA;CELENDIN;SUCRE;16;F;56
060310;060310;CAJAMARCA;CELENDIN;SUCRE;16;M;55
060310;060310;CAJAMARCA;CELENDIN;SUCRE;15;F;62
060310;060310;CAJAMARCA;CELENDIN;SUCRE;15;M;54
060310;060310;CAJAMARCA;CELENDIN;SUCRE;14;F;65
060310;060310;CAJAMARCA;CELENDIN;SUCRE;14;M;58
060310;060310;CAJAMARCA;CELENDIN;SUCRE;13;F;61
060310;060310;CAJAMARCA;CELENDIN;SUCRE;13;M;65
060310;060310;CAJAMARCA;CELENDIN;SUCRE;12;F;62
060310;060310;CAJAMARCA;CELENDIN;SUCRE;12;M;68
060310;060310;CAJAMARCA;CELENDIN;SUCRE;11;F;55
060310;060310;CAJAMARCA;CELENDIN;SUCRE;11;M;77
060310;060310;CAJAMARCA;CELENDIN;SUCRE;10;F;59
060310;060310;CAJAMARCA;CELENDIN;SUCRE;10;M;75
060310;060310;CAJAMARCA;CELENDIN;SUCRE;0;F;64
060310;060310;CAJAMARCA;CELENDIN;SUCRE;0;M;49
060311;060311;CAJAMARCA;CELENDIN;UTCO;9;F;6
060311;060311;CAJAMARCA;CELENDIN;UTCO;9;M;28
060311;060311;CAJAMARCA;CELENDIN;UTCO;8;F;17
060311;060311;CAJAMARCA;CELENDIN;UTCO;8;M;14
060311;060311;CAJAMARCA;CELENDIN;UTCO;80  +;F;10
060311;060311;CAJAMARCA;CELENDIN;UTCO;80  +;M;8
060311;060311;CAJAMARCA;CELENDIN;UTCO;7;F;14
060311;060311;CAJAMARCA;CELENDIN;UTCO;7;M;17
060311;060311;CAJAMARCA;CELENDIN;UTCO;75-79;F;13
060311;060311;CAJAMARCA;CELENDIN;UTCO;75-79;M;8
060311;060311;CAJAMARCA;CELENDIN;UTCO;70-74;F;14
060311;060311;CAJAMARCA;CELENDIN;UTCO;70-74;M;18
060311;060311;CAJAMARCA;CELENDIN;UTCO;6;F;14
060311;060311;CAJAMARCA;CELENDIN;UTCO;6;M;14
060311;060311;CAJAMARCA;CELENDIN;UTCO;65-69;F;31
060311;060311;CAJAMARCA;CELENDIN;UTCO;65-69;M;18
060311;060311;CAJAMARCA;CELENDIN;UTCO;60-64;F;20
060311;060311;CAJAMARCA;CELENDIN;UTCO;60-64;M;18
060311;060311;CAJAMARCA;CELENDIN;UTCO;5;F;14
060311;060311;CAJAMARCA;CELENDIN;UTCO;5;M;13
060311;060311;CAJAMARCA;CELENDIN;UTCO;55-59;F;23
060311;060311;CAJAMARCA;CELENDIN;UTCO;55-59;M;18
060311;060311;CAJAMARCA;CELENDIN;UTCO;50-54;F;30
060311;060311;CAJAMARCA;CELENDIN;UTCO;50-54;M;23
060311;060311;CAJAMARCA;CELENDIN;UTCO;4;F;14
060311;060311;CAJAMARCA;CELENDIN;UTCO;4;M;12
060311;060311;CAJAMARCA;CELENDIN;UTCO;45-49;F;58
060311;060311;CAJAMARCA;CELENDIN;UTCO;45-49;M;36
060311;060311;CAJAMARCA;CELENDIN;UTCO;40-44;F;44
060311;060311;CAJAMARCA;CELENDIN;UTCO;40-44;M;56
060311;060311;CAJAMARCA;CELENDIN;UTCO;3;F;14
060311;060311;CAJAMARCA;CELENDIN;UTCO;3;M;13
060311;060311;CAJAMARCA;CELENDIN;UTCO;35-39;F;59
060311;060311;CAJAMARCA;CELENDIN;UTCO;35-39;M;49
060311;060311;CAJAMARCA;CELENDIN;UTCO;30-34;F;44
060311;060311;CAJAMARCA;CELENDIN;UTCO;30-34;M;64
060311;060311;CAJAMARCA;CELENDIN;UTCO;2;F;17
060311;060311;CAJAMARCA;CELENDIN;UTCO;2;M;8
060311;060311;CAJAMARCA;CELENDIN;UTCO;25-29;F;43
060311;060311;CAJAMARCA;CELENDIN;UTCO;25-29;M;47
060311;060311;CAJAMARCA;CELENDIN;UTCO;20-24;F;45
060311;060311;CAJAMARCA;CELENDIN;UTCO;20-24;M;40
060311;060311;CAJAMARCA;CELENDIN;UTCO;1;F;13
060311;060311;CAJAMARCA;CELENDIN;UTCO;1;M;14
060311;060311;CAJAMARCA;CELENDIN;UTCO;19;F;8
060311;060311;CAJAMARCA;CELENDIN;UTCO;19;M;12
060311;060311;CAJAMARCA;CELENDIN;UTCO;18;F;12
060311;060311;CAJAMARCA;CELENDIN;UTCO;18;M;11
060311;060311;CAJAMARCA;CELENDIN;UTCO;17;F;8
060311;060311;CAJAMARCA;CELENDIN;UTCO;17;M;17
060311;060311;CAJAMARCA;CELENDIN;UTCO;16;F;15
060311;060311;CAJAMARCA;CELENDIN;UTCO;16;M;13
060311;060311;CAJAMARCA;CELENDIN;UTCO;15;F;19
060311;060311;CAJAMARCA;CELENDIN;UTCO;15;M;11
060311;060311;CAJAMARCA;CELENDIN;UTCO;14;F;20
060311;060311;CAJAMARCA;CELENDIN;UTCO;14;M;13
060311;060311;CAJAMARCA;CELENDIN;UTCO;13;F;17
060311;060311;CAJAMARCA;CELENDIN;UTCO;13;M;17
060311;060311;CAJAMARCA;CELENDIN;UTCO;12;F;18
060311;060311;CAJAMARCA;CELENDIN;UTCO;12;M;19
060311;060311;CAJAMARCA;CELENDIN;UTCO;11;F;18
060311;060311;CAJAMARCA;CELENDIN;UTCO;11;M;17
060311;060311;CAJAMARCA;CELENDIN;UTCO;10;F;21
060311;060311;CAJAMARCA;CELENDIN;UTCO;10;M;14
060311;060311;CAJAMARCA;CELENDIN;UTCO;0;F;12
060311;060311;CAJAMARCA;CELENDIN;UTCO;0;M;14
060312;060312;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;9;F;96
060312;060312;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;9;M;111
060312;060312;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;8;F;110
060312;060312;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;8;M;98
060312;060312;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;80  +;F;26
060312;060312;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;80  +;M;44
060312;060312;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;7;F;116
060312;060312;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;7;M;87
060312;060312;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;75-79;F;37
060312;060312;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;75-79;M;50
060312;060312;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;70-74;F;65
060312;060312;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;70-74;M;78
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;50-54;M;115
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;4;F;133
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;4;M;151
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;45-49;F;141
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;45-49;M;155
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;40-44;F;128
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;40-44;M;165
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;3;F;150
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;3;M;139
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;35-39;F;168
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;35-39;M;197
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;30-34;F;273
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;30-34;M;288
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;2;F;135
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;2;M;156
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;25-29;F;326
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;25-29;M;342
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;20-24;F;326
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;20-24;M;312
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;1;F;142
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;1;M;148
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;19;F;79
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;19;M;61
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;18;F;88
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;18;M;58
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;17;F;82
080302;090302;HUANCAVELICA;ANGARAES;ANCHONGA;17;M;72
190603;200604;PIURA;SULLANA;LANCONES;30-34;M;468
190603;200604;PIURA;SULLANA;LANCONES;2;F;102
190603;200604;PIURA;SULLANA;LANCONES;2;M;131
190603;200604;PIURA;SULLANA;LANCONES;25-29;F;520
190603;200604;PIURA;SULLANA;LANCONES;25-29;M;493
190603;200604;PIURA;SULLANA;LANCONES;20-24;F;580
190603;200604;PIURA;SULLANA;LANCONES;20-24;M;593
190603;200604;PIURA;SULLANA;LANCONES;1;F;134
190603;200604;PIURA;SULLANA;LANCONES;1;M;109
190603;200604;PIURA;SULLANA;LANCONES;19;F;139
190603;200604;PIURA;SULLANA;LANCONES;19;M;120
190603;200604;PIURA;SULLANA;LANCONES;18;F;154
190603;200604;PIURA;SULLANA;LANCONES;18;M;114
190603;200604;PIURA;SULLANA;LANCONES;17;F;149
190603;200604;PIURA;SULLANA;LANCONES;17;M;124
190603;200604;PIURA;SULLANA;LANCONES;16;F;135
190603;200604;PIURA;SULLANA;LANCONES;16;M;143
190603;200604;PIURA;SULLANA;LANCONES;15;F;145
190603;200604;PIURA;SULLANA;LANCONES;15;M;134
190603;200604;PIURA;SULLANA;LANCONES;14;F;146
190603;200604;PIURA;SULLANA;LANCONES;14;M;134
190603;200604;PIURA;SULLANA;LANCONES;13;F;142
190603;200604;PIURA;SULLANA;LANCONES;13;M;139
190603;200604;PIURA;SULLANA;LANCONES;12;F;119
190603;200604;PIURA;SULLANA;LANCONES;12;M;161
190603;200604;PIURA;SULLANA;LANCONES;11;F;154
190603;200604;PIURA;SULLANA;LANCONES;11;M;118
190603;200604;PIURA;SULLANA;LANCONES;10;F;130
190603;200604;PIURA;SULLANA;LANCONES;10;M;132
190603;200604;PIURA;SULLANA;LANCONES;0;F;145
190603;200604;PIURA;SULLANA;LANCONES;0;M;114
190604;200605;PIURA;SULLANA;MARCAVELICA;9;F;251
190604;200605;PIURA;SULLANA;MARCAVELICA;9;M;238
190604;200605;PIURA;SULLANA;MARCAVELICA;8;F;241
190604;200605;PIURA;SULLANA;MARCAVELICA;8;M;248
190604;200605;PIURA;SULLANA;MARCAVELICA;80  +;F;184
190604;200605;PIURA;SULLANA;MARCAVELICA;80  +;M;182
190604;200605;PIURA;SULLANA;MARCAVELICA;7;F;253
190604;200605;PIURA;SULLANA;MARCAVELICA;7;M;239
190604;200605;PIURA;SULLANA;MARCAVELICA;75-79;F;208
190604;200605;PIURA;SULLANA;MARCAVELICA;75-79;M;182
190604;200605;PIURA;SULLANA;MARCAVELICA;70-74;F;275
190604;200605;PIURA;SULLANA;MARCAVELICA;70-74;M;230
190604;200605;PIURA;SULLANA;MARCAVELICA;6;F;243
190604;200605;PIURA;SULLANA;MARCAVELICA;6;M;252
190604;200605;PIURA;SULLANA;MARCAVELICA;65-69;F;396
190604;200605;PIURA;SULLANA;MARCAVELICA;65-69;M;335
190604;200605;PIURA;SULLANA;MARCAVELICA;60-64;F;507
190604;200605;PIURA;SULLANA;MARCAVELICA;60-64;M;482
200309;210309;PUNO;CARABAYA;SAN GABAN;20-24;F;242
200309;210309;PUNO;CARABAYA;SAN GABAN;20-24;M;181
200309;210309;PUNO;CARABAYA;SAN GABAN;1;F;53
200309;210309;PUNO;CARABAYA;SAN GABAN;1;M;54
200309;210309;PUNO;CARABAYA;SAN GABAN;19;F;48
200309;210309;PUNO;CARABAYA;SAN GABAN;19;M;49
200309;210309;PUNO;CARABAYA;SAN GABAN;18;F;65
200309;210309;PUNO;CARABAYA;SAN GABAN;18;M;36
200309;210309;PUNO;CARABAYA;SAN GABAN;17;F;47
200309;210309;PUNO;CARABAYA;SAN GABAN;17;M;55
200309;210309;PUNO;CARABAYA;SAN GABAN;16;F;54
200309;210309;PUNO;CARABAYA;SAN GABAN;16;M;51
200309;210309;PUNO;CARABAYA;SAN GABAN;15;F;59
200309;210309;PUNO;CARABAYA;SAN GABAN;15;M;46
200309;210309;PUNO;CARABAYA;SAN GABAN;14;F;54
200309;210309;PUNO;CARABAYA;SAN GABAN;14;M;52
200309;210309;PUNO;CARABAYA;SAN GABAN;13;F;54
200309;210309;PUNO;CARABAYA;SAN GABAN;13;M;51
200309;210309;PUNO;CARABAYA;SAN GABAN;12;F;50
200309;210309;PUNO;CARABAYA;SAN GABAN;12;M;54
200309;210309;PUNO;CARABAYA;SAN GABAN;11;F;50
200309;210309;PUNO;CARABAYA;SAN GABAN;11;M;51
200309;210309;PUNO;CARABAYA;SAN GABAN;10;F;48
200309;210309;PUNO;CARABAYA;SAN GABAN;10;M;50
200309;210309;PUNO;CARABAYA;SAN GABAN;0;F;57
200309;210309;PUNO;CARABAYA;SAN GABAN;0;M;60
200310;210310;PUNO;CARABAYA;USICAYOS;9;F;277
200310;210310;PUNO;CARABAYA;USICAYOS;9;M;292
200310;210310;PUNO;CARABAYA;USICAYOS;8;F;298
200310;210310;PUNO;CARABAYA;USICAYOS;8;M;305
200310;210310;PUNO;CARABAYA;USICAYOS;80  +;F;64
200310;210310;PUNO;CARABAYA;USICAYOS;80  +;M;61
200310;210310;PUNO;CARABAYA;USICAYOS;7;F;315
200310;210310;PUNO;CARABAYA;USICAYOS;7;M;323
200310;210310;PUNO;CARABAYA;USICAYOS;75-79;F;85
200310;210310;PUNO;CARABAYA;USICAYOS;75-79;M;97
200310;210310;PUNO;CARABAYA;USICAYOS;70-74;F;134
200310;210310;PUNO;CARABAYA;USICAYOS;70-74;M;72
200310;210310;PUNO;CARABAYA;USICAYOS;6;F;379
200310;210310;PUNO;CARABAYA;USICAYOS;6;M;292
200310;210310;PUNO;CARABAYA;USICAYOS;65-69;F;153
200310;210310;PUNO;CARABAYA;USICAYOS;65-69;M;105
200310;210310;PUNO;CARABAYA;USICAYOS;60-64;F;331
200310;210310;PUNO;CARABAYA;USICAYOS;60-64;M;242
200310;210310;PUNO;CARABAYA;USICAYOS;5;F;412
200310;210310;PUNO;CARABAYA;USICAYOS;5;M;288
200310;210310;PUNO;CARABAYA;USICAYOS;55-59;F;260
200310;210310;PUNO;CARABAYA;USICAYOS;55-59;M;171
200310;210310;PUNO;CARABAYA;USICAYOS;50-54;F;488
200310;210310;PUNO;CARABAYA;USICAYOS;50-54;M;348
200310;210310;PUNO;CARABAYA;USICAYOS;4;F;423
200310;210310;PUNO;CARABAYA;USICAYOS;4;M;305
200310;210310;PUNO;CARABAYA;USICAYOS;45-49;F;619
200310;210310;PUNO;CARABAYA;USICAYOS;45-49;M;461
